"","COLLISION_TYPE","FATAL_OR_MAJ_INJ","DAY_OF_WEEK","CRASH_MONTH","CELL_PHONE","IMPAIRED_DRIVER","FATIGUE_ASLEEP","SPEEDING_RELATED","WEATHER","SPEED_LIMIT","DEC_LAT","DEC_LONG"
"11204","Rear-end",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.50690079,-80.22329712
"11205","Angle",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.50550079,-80.20749664
"11206","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",30,40.51689911,-80.22129822
"11207","Rear-end",FALSE,"Thursday",10,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.46279907,-79.99980164
"11208","Hit fixed object",FALSE,"Saturday",10,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.43479919,-79.99749756
"11209","Hit fixed object",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,TRUE,"Rain",55,40.42919922,-79.94129944
"11210","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.4048996,-80.1072998
"11211","Angle",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.37649918,-79.89420319
"11212","Angle",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.54380035,-80.0358963
"11213","Angle",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.44290161,-80.02500153
"11214","Sideswipe (Opposite dir.)",FALSE,"Saturday",11,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",40,40.60570145,-80.16809845
"11215","Rear-end",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44279861,-80.04239655
"11216","Rear-end",FALSE,"Sunday",11,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",25,40.39619827,-80.0236969
"11217","Angle",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.34820175,-79.94730377
"11218","Angle",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.44580078,-79.71279907
"11219","Angle",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.42350006,-79.7940979
"11220","Rear-end",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.40879822,-79.90679932
"11221","Sideswipe (same dir.)",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.60660172,-80.16459656
"11222","Rear-end",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.33860016,-80.06610107
"11223","Hit fixed object",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.47750092,-79.94159698
"11224","Angle",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.40280151,-80.01580048
"11225","Hit fixed object",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.39709854,-79.98880005
"11226","Rear-end",FALSE,"Thursday",10,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.52460098,-80.21369934
"11227","Other or Unkown",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",65,40.49119949,-80.27189636
"11228","Rear-end",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",40,40.51869965,-80.22290039
"11229","Rear-end",FALSE,"Thursday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.53789902,-80.19999695
"11230","Non collision",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42409897,-80.0306015
"11231","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.37030029,-80.10070038
"11232","Rear-end",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.34090042,-79.91529846
"11233","Hit fixed object",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",25,40.37969971,-79.98670197
"11234","Other or Unkown",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.43619919,-79.78410339
"11235","Angle",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44020081,-79.95330048
"11236","Angle",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",15,40.42350006,-79.7940979
"11237","Hit fixed object",FALSE,"Sunday",9,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",55,40.43709946,-80.20619965
"11238","Rear-end",FALSE,"Friday",9,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",55,40.43690109,-80.01490021
"11239","Hit fixed object",TRUE,"Friday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.54000092,-80.12280273
"11240","Sideswipe (same dir.)",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.44960022,-79.99320221
"11241","Hit fixed object",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.48600006,-80.00859833
"11242","Rear-end",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.38710022,-80.09809875
"11243","Hit fixed object",FALSE,"Thursday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.34109879,-80.17140198
"11244","Hit fixed object",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.56110001,-80.02290344
"11245","Angle",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.43740082,-79.97949982
"11246","Angle",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45259857,-79.9265976
"11247","Angle",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",20,40.29600143,-79.88469696
"11248","Sideswipe (same dir.)",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.43740082,-80.00039673
"11249","Hit pedestrian",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"Rain",15,40.43809891,-79.92220306
"11250","Rear-end",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.44919968,-80.02339935
"11251","Other or Unkown",FALSE,"Thursday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.48089981,-80.20149994
"11252","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.48260117,-79.90809631
"11253","Hit fixed object",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",35,40.42580032,-80.01979828
"11254","Angle",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.3390007,-79.96019745
"11255","Rear-end",FALSE,"Monday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",40,40.47700119,-79.75990295
"11256","Hit fixed object",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.53099823,-80.07939911
"11257","Hit fixed object",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.32120132,-79.89900208
"11258","Hit fixed object",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.5326004,-80.06359863
"11259","Hit fixed object",FALSE,"Saturday",11,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",25,40.62990189,-80.06929779
"11260","Rear-end",FALSE,"Thursday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44520187,-79.97399902
"11261","Hit fixed object",TRUE,"Thursday",11,FALSE,TRUE,FALSE,TRUE,"No adverse conditions",35,40.45059967,-79.90570068
"11262","Hit fixed object",FALSE,"Thursday",11,FALSE,FALSE,FALSE,TRUE,"Rain",65,40.41439819,-79.72969818
"11263","Other or Unkown",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.28160095,-79.93019867
"11264","Angle",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45759964,-80.07319641
"11265","Angle",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.43479919,-79.79109955
"11266","Angle",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.66749954,-79.71279907
"11267","Hit pedestrian",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.46969986,-79.92099762
"11268","Hit fixed object",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.43880081,-79.78520203
"11269","Rear-end",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.63000107,-79.9693985
"11270","Head-on",TRUE,"Wednesday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",25,40.49459839,-79.92150116
"11271","Head-on",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",30,40.3594017,-80.0734024
"11272","Rear-end",FALSE,"Thursday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.38529968,-79.80269623
"11273","Angle",FALSE,"Thursday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.45859909,-79.90799713
"11274","Rear-end",FALSE,"Monday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",35,40.38140106,-80.03730011
"11275","Rear-end",FALSE,"Thursday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",25,40.3445015,-80.03160095
"11276","Rear-end",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.4917984,-79.95059967
"11277","Hit fixed object",FALSE,"Sunday",11,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",40,40.5243988,-79.94730377
"11278","Angle",FALSE,"Thursday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.44889832,-80.0007019
"11279","Angle",FALSE,"Thursday",11,FALSE,TRUE,FALSE,TRUE,"No adverse conditions",25,40.38330078,-79.93049622
"11280","Angle",FALSE,"Thursday",11,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",35,40.45619965,-79.94100189
"11281","Angle",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.42409897,-80.04340363
"11282","Rear-end",FALSE,"Friday",10,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.43489838,-79.96620178
"11283","Rear-end",FALSE,"Tuesday",10,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",65,40.65459824,-80.09290314
"11284","Rear-end",FALSE,"Friday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.43590164,-79.97530365
"11285","Rear-end",FALSE,"Saturday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.50579834,-80.13739777
"11286","Rear-end",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.4353981,-80.14610291
"11287","Sideswipe (same dir.)",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",65,40.65579987,-80.07620239
"11288","Hit fixed object",FALSE,"Thursday",11,FALSE,FALSE,FALSE,FALSE,"Rain",55,40.49919891,-79.78530121
"11289","Other or Unkown",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",65,40.5544014,-79.83869934
"11290","Hit fixed object",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",65,40.56169891,-79.85070038
"11291","Angle",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45289993,-79.92070007
"11292","Hit fixed object",FALSE,"Friday",11,FALSE,FALSE,TRUE,FALSE,"No adverse conditions",40,40.27780151,-79.87650299
"11293","Hit fixed object",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.48490143,-80.08940125
"11294","Hit fixed object",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.49150085,-79.78510284
"11295","Sideswipe (same dir.)",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.4394989,-80.01029968
"11296","Angle",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.33190155,-80.02130127
"11297","Hit fixed object",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",30,40.46360016,-79.83979797
"11298","Rear-end",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.45199966,-80.20410156
"11299","Hit fixed object",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.4612999,-79.86540222
"11300","Hit pedestrian",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.46139908,-79.92479706
"11301","Head-on",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.43280029,-79.73940277
"11302","Rear-end",FALSE,"Friday",11,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",25,40.45280075,-79.88950348
"11303","Hit pedestrian",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",NA,40.41590118,-79.87709808
"11304","Angle",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45690155,-79.89409637
"11305","Hit fixed object",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.36349869,-80.01190186
"11306","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.42860031,-80.1312027
"11307","Rear-end",FALSE,"Tuesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",55,40.45759964,-80.18789673
"11308","Rear-end",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",55,40.48289871,-80.12159729
"11309","Angle",FALSE,"Tuesday",9,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.40710068,-80.01499939
"11310","Rear-end",FALSE,"Friday",11,FALSE,FALSE,TRUE,FALSE,"No adverse conditions",25,40.43769836,-79.92289734
"11311","Angle",FALSE,"Friday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",35,40.49710083,-80.01270294
"11312","Hit pedestrian",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.47829819,-79.84030151
"11313","Rear-end",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.3390007,-80.06569672
"11314","Rear-end",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.46139908,-79.97080231
"11315","Hit fixed object",TRUE,"Wednesday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",45,40.57170105,-80.10600281
"11316","Angle",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.43500137,-79.92279816
"11317","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.49000168,-79.88269806
"11318","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.44409943,-79.91919708
"11319","Hit fixed object",FALSE,"Saturday",11,FALSE,TRUE,TRUE,FALSE,"Rain",25,40.45700073,-80.02110291
"11320","Rear-end",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",40,40.43610001,-79.99569702
"11321","Rear-end",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.5143013,-79.95189667
"11322","Rear-end",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.36159897,-80.063797
"11323","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.45660019,-79.88310242
"11324","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",NA,40.43809891,-79.99420166
"11325","Hit fixed object",FALSE,"Thursday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.35490036,-79.87889862
"11326","Sideswipe (same dir.)",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.53749847,-80.01119995
"11327","Hit fixed object",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.36349869,-79.77359772
"11328","Hit fixed object",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.39369965,-79.8710022
"11329","Rear-end",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",30,40.52920151,-79.99549866
"11330","Angle",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.33879852,-80.06590271
"11331","Hit pedestrian",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.4056015,-79.78070068
"11332","Sideswipe (Opposite dir.)",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.39889908,-80.00019836
"11333","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,TRUE,"Rain",25,40.57460022,-79.91919708
"11334","Non collision",FALSE,"Saturday",11,FALSE,FALSE,FALSE,TRUE,"Rain",35,40.4864006,-79.91329956
"11335","Angle",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.35589981,-80.02819824
"11336","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,TRUE,"Rain",15,40.40670013,-79.83100128
"11337","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",40,40.55059814,-80.01930237
"11338","Rear-end",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",NA,40.43069839,-79.89260101
"11339","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.45880127,-79.97280121
"11340","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.43970108,-79.89489746
"11341","Head-on",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.44400024,-80.04060364
"11342","Non collision",FALSE,"Saturday",11,FALSE,FALSE,FALSE,TRUE,"Rain",25,40.48080063,-80.03250122
"11343","Rear-end",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",65,40.41949844,-79.73310089
"11344","Rear-end",FALSE,"Saturday",11,FALSE,FALSE,FALSE,TRUE,"Rain",45,40.47380066,-79.97019958
"11345","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.33710098,-79.83969879
"11346","Rear-end",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",35,40.35359955,-79.91040039
"11347","Rear-end",FALSE,"Saturday",11,FALSE,FALSE,FALSE,TRUE,"Rain",45,40.47340012,-79.96959686
"11348","Rear-end",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",35,40.47219849,-79.93460083
"11349","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",35,40.45729828,-79.90899658
"11350","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.44029999,-80.00700378
"11351","Rear-end",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.41540146,-79.92489624
"11352","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",35,40.42900085,-79.99939728
"11353","Angle",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",20,40.45600128,-79.88999939
"11354","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.44919968,-79.76229858
"11355","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",40,40.31940079,-79.89849854
"11356","Hit fixed object",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.4280014,-79.95040131
"11357","Angle",FALSE,"Saturday",11,FALSE,TRUE,FALSE,TRUE,"No adverse conditions",25,40.51760101,-80.02230072
"11358","Hit fixed object",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.44910049,-80.07060242
"11359","Hit fixed object",FALSE,"Sunday",11,FALSE,TRUE,FALSE,FALSE,"Rain",25,40.4734993,-80.06240082
"11360","Hit fixed object",FALSE,"Sunday",11,FALSE,FALSE,FALSE,TRUE,"Rain",35,40.48910141,-79.93219757
"11361","Angle",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.63339996,-80.05950165
"11362","Head-on",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.45809937,-79.9559021
"11363","Sideswipe (same dir.)",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"Rain",25,40.48109818,-80.03289795
"11364","Angle",FALSE,"Saturday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.43840027,-79.77230072
"11365","Rear-end",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.63570023,-79.9394989
"11366","Hit fixed object",FALSE,"Saturday",11,FALSE,TRUE,FALSE,FALSE,"Rain",30,40.3757019,-79.957901
"11367","Angle",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",35,40.44070053,-80.01879883
"11368","Head-on",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45729828,-79.96440125
"11369","Hit fixed object",FALSE,"Sunday",11,FALSE,FALSE,FALSE,TRUE,"Rain",30,40.37960052,-79.92549896
"11370","Angle",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44260025,-79.96219635
"11371","Rear-end",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.4496994,-79.87999725
"11372","Angle",FALSE,"Friday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45289993,-79.92070007
"11373","Angle",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.45880127,-79.97280121
"11374","Non collision",FALSE,"Saturday",11,FALSE,TRUE,FALSE,TRUE,"Rain",55,40.35279846,-80.14050293
"11375","Hit fixed object",TRUE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"Rain",15,40.5666008,-79.80210114
"11376","Angle",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.44710159,-79.89520264
"11377","Hit fixed object",FALSE,"Wednesday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",65,40.58319855,-79.87259674
"11378","Head-on",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",45,40.3946991,-79.83850098
"11379","Hit fixed object",FALSE,"Saturday",11,FALSE,FALSE,FALSE,TRUE,"Rain",30,40.4516983,-80.19300079
"11380","Hit fixed object",FALSE,"Sunday",11,FALSE,FALSE,FALSE,TRUE,"Rain",25,40.44779968,-79.93730164
"11381","Hit fixed object",FALSE,"Monday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",40,40.45080185,-80.02739716
"11382","Hit fixed object",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.48429871,-79.9213028
"11383","Hit fixed object",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"Rain",40,40.45119858,-80.29789734
"11384","Head-on",FALSE,"Monday",11,FALSE,TRUE,FALSE,TRUE,"No adverse conditions",25,40.4211998,-79.98020172
"11385","Rear-end",FALSE,"Sunday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.46419907,-79.94979858
"11386","Hit fixed object",FALSE,"Saturday",11,FALSE,TRUE,FALSE,FALSE,"Rain",45,40.4292984,-79.99919891
"11387","Hit fixed object",FALSE,"Sunday",11,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",35,40.43799973,-79.90589905
"11388","Hit fixed object",FALSE,"Monday",11,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",35,40.45240021,-79.92299652
"11389","Hit fixed object",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",25,40.35250092,-79.90239716
"11390","Angle",FALSE,"Saturday",11,FALSE,TRUE,FALSE,FALSE,"No adverse conditions",25,40.43099976,-79.88300323
"11391","Rear-end",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",15,40.44240189,-80.03340149
"11392","Hit fixed object",FALSE,"Monday",11,FALSE,FALSE,FALSE,TRUE,"No adverse conditions",35,40.48149872,-79.82920074
"11393","Non collision",FALSE,"Monday",11,FALSE,FALSE,FALSE,FALSE,"No adverse conditions",40,40.45059967,-80.02719879
